iteration time doc.count score word.count unseen.score unseen.word.count
529 2084 8464 -8762321.93352 1066409 0.00000 0
530 2088 8480 -9722221.13434 1181360 0.00000 0
531 2092 8496 -9842507.75784 1200842 0.00000 0
532 2096 8512 -10744358.87815 1304018 0.00000 0
533 2100 8528 -11478438.64699 1388968 0.00000 0
534 2104 8544 -10253996.36159 1248147 0.00000 0
535 2108 8560 -9849097.31290 1198971 0.00000 0
536 2112 8576 -9625400.19085 1169854 0.00000 0
537 2117 8592 -11126616.84437 1345660 0.00000 0
538 2120 8608 -9661264.07690 1166321 0.00000 0
539 2124 8624 -6158273.08306 739910 0.00000 0
540 2128 8640 -7515459.52675 913640 0.00000 0
541 2132 8656 -8054779.94896 979110 0.00000 0
542 2135 8672 -9083210.99851 1100658 0.00000 0
543 2140 8688 -9675398.55527 1171201 0.00000 0
544 2144 8704 -9567242.86135 1162017 0.00000 0
545 2147 8720 -8463885.23520 1024089 0.00000 0
546 2151 8736 -9468801.86983 1156058 0.00000 0
547 2155 8752 -7205946.89501 874589 0.00000 0
548 2159 8768 -10749153.30467 1316051 0.00000 0
549 2163 8784 -9162080.86292 1114116 0.00000 0
550 2167 8800 -9159608.39243 1113484 0.00000 0
551 2171 8816 -9091705.35671 1093899 0.00000 0
552 2175 8832 -9444271.63230 1146172 0.00000 0
553 2179 8848 -9888900.36342 1205476 0.00000 0
554 2183 8864 -11153782.37410 1355814 0.00000 0
555 2187 8880 -9108558.64378 1109944 0.00000 0
556 2191 8896 -8104644.13705 984147 0.00000 0
557 2195 8912 -7475867.05539 908435 0.00000 0
558 2199 8928 -11031689.69494 1341490 0.00000 0
559 2203 8944 -10039306.39676 1210818 0.00000 0
560 2206 8960 -7260387.08175 877849 0.00000 0
561 2210 8976 -8880022.29705 1081647 0.00000 0
562 2214 8992 -8630821.42428 1049896 0.00000 0
563 2218 9008 -10235388.47915 1250051 0.00000 0
564 2222 9024 -9092369.29207 1108805 0.00000 0
565 2226 9040 -7719586.73103 936315 0.00000 0
566 2230 9056 -8270592.34697 994267 0.00000 0
567 2234 9072 -11349550.84808 1376883 0.00000 0
568 2238 9088 -11151083.56738 1365937 0.00000 0
569 2242 9104 -11411123.91811 1388292 0.00000 0
570 2246 9120 -7349241.71625 895747 0.00000 0
571 2250 9136 -11909788.83800 1444390 0.00000 0
572 2254 9152 -11536328.95240 1402712 0.00000 0
573 2258 9168 -8962371.23828 1084335 0.00000 0
574 2262 9184 -8444059.13250 1028409 0.00000 0
575 2266 9200 -8344564.92403 1012249 0.00000 0
576 2270 9216 -8968384.68269 1098241 0.00000 0
577 2273 9232 -7284370.53299 887958 0.00000 0
578 2277 9248 -9695748.46241 1171129 0.00000 0
579 2281 9264 -8716040.15868 1052316 0.00000 0
580 2285 9280 -8249414.67004 1003070 0.00000 0
581 2289 9296 -10882113.94472 1325502 0.00000 0
582 2293 9312 -10006180.67197 1214624 0.00000 0
583 2297 9328 -12763768.10292 1565795 0.00000 0
584 2302 9344 -9523753.42256 1148931 0.00000 0
585 2306 9360 -9857953.93126 1196075 0.00000 0
586 2310 9376 -8751509.84394 1059623 0.00000 0
587 2314 9392 -9974391.00206 1214527 0.00000 0
588 2317 9408 -7668198.06975 925782 0.00000 0
589 2321 9424 -7727309.26386 933640 0.00000 0
590 2325 9440 -9348865.05814 1141133 0.00000 0
591 2329 9456 -9763134.94898 1191248 0.00000 0
592 2333 9472 -9306723.23573 1132817 0.00000 0
593 2337 9488 -12189495.00867 1481213 0.00000 0
594 2341 9504 -10847021.03305 1322217 0.00000 0
595 2345 9520 -9673657.87679 1178178 0.00000 0
596 2349 9536 -9748374.58148 1180052 0.00000 0
597 2354 9552 -11479425.39109 1406170 0.00000 0
598 2358 9568 -7620092.83899 920784 0.00000 0
599 2362 9584 -9586018.17350 1163360 0.00000 0
600 2365 9600 -7319727.71276 888795 0.00000 0
601 2369 9616 -9233591.75281 1122740 0.00000 0
602 2373 9632 -9558984.54279 1161981 0.00000 0
603 2377 9648 -9822495.53008 1200107 0.00000 0
604 2381 9664 -10487873.64169 1269561 0.00000 0
605 2385 9680 -8079173.17985 989919 0.00000 0
606 2389 9696 -9465341.67867 1148625 0.00000 0
607 2393 9712 -9154530.61592 1113978 0.00000 0
608 2397 9728 -9291525.83012 1133556 0.00000 0
609 2401 9744 -10248107.69079 1253771 0.00000 0
610 2405 9760 -9065271.48030 1103158 0.00000 0
611 2408 9776 -8161632.76117 990527 0.00000 0
612 2412 9792 -10166202.23015 1235061 0.00000 0
613 2417 9808 -12142873.15334 1473365 0.00000 0
614 2420 9824 -6813776.91541 822191 0.00000 0
615 2424 9840 -11836126.43603 1441232 0.00000 0
616 2428 9856 -7903208.11657 959241 0.00000 0
617 2432 9872 -10795460.95962 1311014 0.00000 0
618 2436 9888 -8686860.89456 1058979 0.00000 0
619 2440 9904 -11866554.93679 1434953 0.00000 0
620 2444 9920 -8121314.15432 989355 0.00000 0
621 2448 9936 -9945687.09619 1207756 0.00000 0
622 2452 9952 -8090367.67840 980121 0.00000 0
623 2456 9968 -10019010.09549 1223215 0.00000 0
624 2460 9984 -11878148.78720 1448137 0.00000 0
625 2464 10000 -10375121.17585 1257197 0.00000 0
626 2468 10016 -8401504.19548 1017175 0.00000 0
627 2472 10032 -9427066.17354 1141246 0.00000 0
628 2476 10048 -8076769.42587 986200 0.00000 0
629 2479 10064 -9544375.86396 1160379 0.00000 0
630 2484 10080 -10397664.44459 1264814 0.00000 0
631 2488 10096 -10565610.15289 1292506 0.00000 0
632 2491 10112 -7683760.10696 937806 0.00000 0
633 2496 10128 -11249777.08930 1362694 0.00000 0
634 2499 10144 -7143652.60602 866442 0.00000 0
635 2503 10160 -7731651.87132 941921 0.00000 0
636 2507 10176 -9414800.33618 1147127 0.00000 0
637 2511 10192 -8825443.81392 1072868 0.00000 0
638 2515 10208 -10510697.33476 1276831 0.00000 0
639 2519 10224 -8108324.00510 980767 0.00000 0
640 2522 10240 -10101971.50441 1234365 0.00000 0
641 2527 10256 -10529679.71307 1280862 0.00000 0
642 2531 10272 -9731525.10828 1174902 0.00000 0
643 2535 10288 -10655312.21455 1296426 0.00000 0
644 2539 10304 -8356210.66193 1011431 0.00000 0
645 2543 10320 -9047172.36410 1097477 0.00000 0
646 2547 10336 -9598996.51241 1168580 0.00000 0
647 2551 10352 -9602293.05578 1166359 0.00000 0
648 2554 10368 -10037749.74607 1224669 0.00000 0
649 2558 10384 -7750342.14783 941275 0.00000 0
650 2562 10400 -8831704.92698 1072392 0.00000 0
651 2566 10416 -10527888.98340 1281575 0.00000 0
652 2570 10432 -10873289.43846 1321301 0.00000 0
653 2575 10448 -8953909.55794 1087242 0.00000 0
654 2579 10464 -9377539.60279 1143833 0.00000 0
655 2583 10480 -10879548.62871 1325493 0.00000 0
656 2586 10496 -8333941.07361 1018026 0.00000 0
657 2591 10512 -10611569.60733 1289526 0.00000 0
658 2595 10528 -9924914.99348 1207698 0.00000 0
659 2598 10544 -7806722.36027 949173 0.00000 0
660 2603 10560 -11217364.24101 1369997 0.00000 0
661 2607 10576 -9260460.57947 1119098 0.00000 0
662 2611 10592 -11385735.92313 1390835 0.00000 0
663 2615 10608 -10937326.64626 1334746 0.00000 0
664 2619 10624 -9172323.89710 1113810 0.00000 0
665 2623 10640 -8967668.31331 1093727 0.00000 0
666 2626 10656 -7844342.18514 947940 0.00000 0
667 2630 10672 -8058889.52902 976534 0.00000 0
668 2635 10688 -10671302.83596 1302637 0.00000 0
669 2639 10704 -10179526.51138 1238955 0.00000 0
670 2643 10720 -10364440.41416 1264693 0.00000 0
671 2647 10736 -11640534.96814 1416301 0.00000 0
672 2651 10752 -10420631.65067 1265223 0.00000 0
673 2655 10768 -8306971.40654 1007552 0.00000 0
674 2659 10784 -8504325.10569 1037994 0.00000 0
675 2663 10800 -8610064.69655 1038836 0.00000 0
676 2667 10816 -10089839.27014 1224763 0.00000 0
677 2671 10832 -8409817.46970 1018747 0.00000 0
678 2675 10848 -10175550.93752 1240627 0.00000 0
679 2680 10864 -11003361.15993 1335105 0.00000 0
680 2683 10880 -7756006.61065 938821 0.00000 0
681 2687 10896 -7859150.86972 950652 0.00000 0
682 2691 10912 -11280104.28789 1374428 0.00000 0
683 2695 10928 -11951065.95226 1455089 0.00000 0
684 2699 10944 -9994471.04904 1215018 0.00000 0
685 2703 10960 -9752254.58798 1181926 0.00000 0
686 2707 10976 -11689731.38262 1419455 0.00000 0
687 2711 10992 -9690059.10976 1190816 0.00000 0
688 2715 11008 -7792086.98464 949734 0.00000 0
689 2719 11024 -11350275.00762 1387605 0.00000 0
690 2723 11040 -8578529.29143 1033267 0.00000 0
691 2726 11056 -9085745.30796 1100355 0.00000 0
692 2731 11072 -11213526.53493 1358599 0.00000 0
693 2734 11088 -10921284.40879 1318783 0.00000 0
694 2738 11104 -10070688.90260 1213735 0.00000 0
695 2742 11120 -6297296.65860 765299 0.00000 0
696 2746 11136 -9486995.43093 1161570 0.00000 0
697 2750 11152 -8636506.27817 1055339 0.00000 0
698 2754 11168 -10750897.44054 1304309 0.00000 0
699 2758 11184 -10416248.13930 1269379 0.00000 0
700 2762 11200 -8324672.71465 1009057 0.00000 0
701 2766 11216 -9921317.26961 1207224 0.00000 0
702 2770 11232 -8674401.53305 1054175 0.00000 0
703 2774 11248 -11017329.24598 1348458 0.00000 0
704 2778 11264 -8026250.90169 970248 0.00000 0
705 2781 11280 -7585456.02023 923169 0.00000 0
706 2785 11296 -8108483.14784 990528 0.00000 0
707 2789 11312 -10641470.17560 1289549 0.00000 0
708 2793 11328 -10507791.71641 1278184 0.00000 0
709 2797 11344 -9537033.94442 1164288 0.00000 0
710 2801 11360 -7909054.47517 958818 0.00000 0
711 2805 11376 -8332993.82698 1011927 0.00000 0
712 2808 11392 -9295126.67770 1127031 0.00000 0
713 2812 11408 -9002278.30146 1090541 0.00000 0
714 2816 11424 -10208856.97060 1239313 0.00000 0
715 2820 11440 -9721841.35652 1186281 0.00000 0
716 2824 11456 -8616968.49816 1046494 0.00000 0
717 2827 11472 -8814713.53202 1071694 0.00000 0
718 2831 11488 -9077504.41476 1096570 0.00000 0
719 2836 11504 -10948552.59966 1335826 0.00000 0
720 2839 11520 -9687851.11633 1176162 0.00000 0
721 2844 11536 -10700095.68281 1303378 0.00000 0
722 2848 11552 -11086825.91454 1353379 0.00000 0
723 2852 11568 -11339593.59108 1377520 0.00000 0
724 2856 11584 -10250702.26005 1244743 0.00000 0
725 2860 11600 -9219315.31552 1116094 0.00000 0
726 2864 11616 -6597933.15184 803206 0.00000 0
727 2868 11632 -8163860.24146 998648 0.00000 0
728 2872 11648 -7437369.40976 902275 0.00000 0
729 2876 11664 -8918826.65650 1085508 0.00000 0
730 2880 11680 -9118658.45836 1107237 0.00000 0
731 2884 11696 -9182898.39432 1114764 0.00000 0
732 2887 11712 -7094020.95050 862857 0.00000 0
733 2891 11728 -8553611.88977 1042431 0.00000 0
734 2896 11744 -11288426.83863 1371056 0.00000 0
735 2900 11760 -10959628.36205 1342004 0.00000 0
736 2904 11776 -10758496.14612 1309565 0.00000 0
737 2908 11792 -11995109.99005 1461216 0.00000 0
738 2912 11808 -9007822.78304 1094641 0.00000 0
739 2916 11824 -10973810.12446 1331296 0.00000 0
740 2921 11840 -9414533.47570 1137105 0.00000 0
741 2925 11856 -10533724.41720 1285685 0.00000 0
742 2929 11872 -10442695.92126 1270666 0.00000 0
743 2933 11888 -9345801.14066 1141415 0.00000 0
744 2937 11904 -9033991.23741 1096820 0.00000 0
745 2941 11920 -9361883.77705 1137087 0.00000 0
746 2945 11936 -11276661.53328 1370119 0.00000 0
747 2949 11952 -8454615.80047 1027691 0.00000 0
748 2953 11968 -10556610.42702 1277975 0.00000 0
749 2957 11984 -9125049.99364 1112146 0.00000 0
750 2961 12000 -8978995.67891 1087354 0.00000 0
751 2965 12016 -11066314.01129 1344754 0.00000 0
752 2969 12032 -10766228.43510 1301752 0.00000 0
753 2973 12048 -9166971.70025 1112038 0.00000 0
754 2977 12064 -10258396.34985 1256552 0.00000 0
755 2981 12080 -7017579.97936 850354 0.00000 0
756 2985 12096 -10680361.33373 1299834 0.00000 0
757 2989 12112 -9894131.13453 1199866 0.00000 0
758 2993 12128 -6735020.88433 812921 0.00000 0
759 2997 12144 -10529318.29127 1286400 0.00000 0
760 3000 12160 -8736734.26812 1066690 0.00000 0
761 3004 12176 -8171449.49996 990278 0.00000 0
762 3008 12192 -11374336.24225 1383593 0.00000 0
763 3013 12208 -10222618.53347 1244036 0.00000 0
764 3017 12224 -9128652.49379 1108855 0.00000 0
765 3021 12240 -7998756.76455 974540 0.00000 0
766 3024 12256 -9669287.92745 1181501 0.00000 0
767 3028 12272 -6651006.08861 805534 0.00000 0
768 3032 12288 -9326836.31549 1139247 0.00000 0
769 3036 12304 -9192069.97888 1111524 0.00000 0
770 3040 12320 -10144106.84045 1233155 0.00000 0
771 3044 12336 -8921650.73120 1085673 0.00000 0
772 3048 12352 -7723178.65971 940542 0.00000 0
773 3051 12368 -8338244.06439 1015092 0.00000 0
774 3055 12384 -9578998.19869 1165232 0.00000 0
775 3059 12400 -8524342.08433 1042367 0.00000 0
776 3063 12416 -11697786.05465 1425675 0.00000 0
777 3068 12432 -11927737.12885 1443085 0.00000 0
778 3072 12448 -10993696.85203 1331316 0.00000 0
779 3075 12464 -7354184.15774 895281 0.00000 0
780 3079 12480 -9584073.59481 1165035 0.00000 0
781 3083 12496 -9499243.86241 1159112 0.00000 0
782 3087 12512 -11343035.28880 1382986 0.00000 0
783 3092 12528 -11068226.55290 1351504 0.00000 0
784 3096 12544 -10934502.40084 1334971 0.00000 0
785 3100 12560 -10181881.66237 1233004 0.00000 0
786 3104 12576 -8283986.77582 1005097 0.00000 0
787 3108 12592 -11103201.76897 1353501 0.00000 0
788 3112 12608 -11363031.75568 1386663 0.00000 0
789 3116 12624 -9378142.77278 1135543 0.00000 0
790 3120 12640 -11656375.06686 1413953 0.00000 0
791 3124 12656 -7751111.32486 935636 0.00000 0
792 3128 12672 -8637914.96334 1044473 0.00000 0
793 3132 12688 -7125820.06167 861446 0.00000 0
794 3136 12704 -8073067.28885 986685 0.00000 0
795 3140 12720 -8611582.68763 1052216 0.00000 0
796 3143 12736 -5790306.78253 703094 0.00000 0
797 3147 12752 -7153217.51554 871609 0.00000 0
798 3151 12768 -9569752.54618 1162362 0.00000 0
799 3155 12784 -10948455.17943 1328912 0.00000 0
800 3159 12800 -10320307.30695 1250490 0.00000 0
801 3163 12816 -8969100.88044 1091398 0.00000 0
802 3167 12832 -9314705.59187 1125306 0.00000 0
803 3171 12848 -9718885.02878 1191143 0.00000 0
804 3175 12864 -12008113.55427 1462533 0.00000 0
805 3179 12880 -7385383.57659 893961 0.00000 0
806 3183 12896 -8249879.49363 993476 0.00000 0
807 3187 12912 -11019470.77553 1341007 0.00000 0
808 3191 12928 -11711584.53246 1430249 0.00000 0
809 3195 12944 -7500268.65072 910538 0.00000 0
810 3198 12960 -10164997.42530 1241987 0.00000 0
811 3202 12976 -9788494.24790 1183370 0.00000 0
812 3207 12992 -10899241.35796 1316320 0.00000 0
813 3211 13008 -8562666.16281 1039677 0.00000 0
814 3215 13024 -10488530.81015 1281339 0.00000 0
815 3218 13040 -8559492.63198 1032703 0.00000 0
816 3223 13056 -10649274.41178 1293861 0.00000 0
817 3226 13072 -7357870.07654 892525 0.00000 0
818 3230 13088 -9236908.93434 1123341 0.00000 0
819 3234 13104 -8682426.97178 1049457 0.00000 0
820 3238 13120 -11128089.46824 1361296 0.00000 0
821 3242 13136 -7824384.85210 947199 0.00000 0
822 3246 13152 -7592655.14276 920092 0.00000 0
823 3250 13168 -9559418.98681 1160962 0.00000 0
824 3254 13184 -8729889.62454 1058864 0.00000 0
825 3258 13200 -9332114.97591 1129422 0.00000 0
826 3262 13216 -8059605.41028 972422 0.00000 0
827 3266 13232 -10899009.85186 1324072 0.00000 0
828 3270 13248 -10397966.37481 1266407 0.00000 0
829 3274 13264 -8862636.84416 1075637 0.00000 0
830 3278 13280 -9597271.41618 1162281 0.00000 0
831 3282 13296 -8547114.32275 1038395 0.00000 0
832 3285 13312 -6493962.55437 788755 0.00000 0
833 3289 13328 -7489819.48119 910780 0.00000 0
834 3293 13344 -9066481.25603 1101028 0.00000 0
835 3297 13360 -10552048.30810 1277869 0.00000 0
836 3301 13376 -8932060.24874 1087324 0.00000 0
837 3305 13392 -11246624.37107 1367069 0.00000 0
838 3309 13408 -10982951.39166 1325718 0.00000 0
839 3313 13424 -11144372.21538 1359386 0.00000 0
840 3318 13440 -11176287.19553 1359405 0.00000 0
841 3321 13456 -6781075.85348 822389 0.00000 0
842 3325 13472 -9224018.76220 1127709 0.00000 0
843 3329 13488 -10233987.82590 1242432 0.00000 0
844 3333 13504 -9164594.91332 1117624 0.00000 0
845 3337 13520 -8818219.38175 1070548 0.00000 0
846 3341 13536 -8183889.12985 990992 0.00000 0
847 3344 13552 -8294909.53665 1007291 0.00000 0
848 3348 13568 -7401429.61341 898668 0.00000 0
849 3352 13584 -9045377.89698 1103115 0.00000 0
850 3356 13600 -9787361.31445 1190366 0.00000 0
851 3360 13616 -10420397.52155 1277958 0.00000 0
852 3364 13632 -8308013.10913 1012605 0.00000 0
853 3368 13648 -8713578.88325 1055382 0.00000 0
854 3372 13664 -11203920.67144 1359370 0.00000 0
855 3376 13680 -9498070.29627 1148663 0.00000 0
856 3380 13696 -10402533.18547 1262252 0.00000 0
857 3384 13712 -8372021.35596 1012869 0.00000 0
858 3388 13728 -9867967.74035 1198125 0.00000 0
859 3392 13744 -8452208.78314 1018593 0.00000 0
860 3396 13760 -9504778.46062 1157795 0.00000 0
861 3400 13776 -9512126.35952 1146883 0.00000 0
862 3404 13792 -9017602.11351 1102139 0.00000 0
863 3408 13808 -12285987.41447 1492913 0.00000 0
864 3412 13824 -8229548.63757 1001518 0.00000 0
865 3415 13840 -7636215.28239 921125 0.00000 0
866 3419 13856 -9723826.38837 1179630 0.00000 0
867 3423 13872 -8906820.10194 1074460 0.00000 0
868 3427 13888 -8926878.84707 1086932 0.00000 0
869 3431 13904 -7390558.70300 894733 0.00000 0
870 3435 13920 -8020090.57566 974305 0.00000 0
871 3439 13936 -9262202.19794 1126180 0.00000 0
872 3442 13952 -9561216.53517 1166661 0.00000 0
873 3446 13968 -7683053.08557 929919 0.00000 0
874 3450 13984 -9800593.73927 1192327 0.00000 0
875 3454 14000 -8080111.93834 985909 0.00000 0
876 3458 14016 -9166179.72508 1115858 0.00000 0
877 3461 14032 -7070438.46498 859047 0.00000 0
878 3465 14048 -8591029.22745 1052721 0.00000 0
879 3469 14064 -10194534.76657 1237489 0.00000 0
880 3472 14080 -9358917.93247 1143432 0.00000 0
881 3476 14096 -9743622.84394 1184669 0.00000 0
882 3480 14112 -8620467.64912 1040811 0.00000 0
883 3484 14128 -11097554.95585 1352539 0.00000 0
884 3488 14144 -10153595.51519 1233518 0.00000 0
885 3492 14160 -8404555.66078 1013716 0.00000 0
886 3496 14176 -9697794.27441 1184849 0.00000 0
887 3500 14192 -8955721.77632 1092070 0.00000 0
888 3504 14208 -11059265.70636 1349710 0.00000 0
889 3508 14224 -10335794.42629 1259067 0.00000 0
890 3512 14240 -9901859.78863 1204675 0.00000 0
891 3515 14256 -8286785.05344 1002338 0.00000 0
892 3519 14272 -9928534.91048 1199634 0.00000 0
893 3524 14288 -9468056.76728 1148308 0.00000 0
894 3528 14304 -8863790.99286 1076696 0.00000 0
895 3531 14320 -9219046.60700 1123545 0.00000 0
896 3535 14336 -7621615.84928 928238 0.00000 0
897 3539 14352 -10210120.05582 1240654 0.00000 0
898 3543 14368 -12540512.40043 1533562 0.00000 0
899 3547 14384 -8321436.86556 1011865 0.00000 0
900 3551 14400 -9737381.53865 1183282 0.00000 0
901 3554 14416 -8693303.42358 1058634 0.00000 0
902 3559 14432 -10499672.44455 1279211 0.00000 0
903 3562 14448 -7423787.17012 903020 0.00000 0
904 3566 14464 -8448867.35076 1025815 0.00000 0
905 3570 14480 -10444489.01479 1275638 0.00000 0
906 3574 14496 -9191157.56635 1115618 0.00000 0
907 3578 14512 -9414792.91131 1141280 0.00000 0
908 3582 14528 -9197389.64507 1113809 0.00000 0
909 3586 14544 -10063016.88995 1233785 0.00000 0
910 3589 14560 -7914240.11690 959402 0.00000 0
911 3593 14576 -9627621.68475 1171170 0.00000 0
912 3597 14592 -7065482.43463 863571 0.00000 0
913 3601 14608 -9589218.48298 1156637 0.00000 0
914 3605 14624 -10281503.80029 1252213 0.00000 0
915 3609 14640 -10903239.77126 1337584 0.00000 0
916 3612 14656 -6664518.45090 808790 0.00000 0
917 3616 14672 -9098064.32437 1105918 0.00000 0
918 3620 14688 -9304059.33228 1136023 0.00000 0
919 3624 14704 -9016726.50495 1099448 0.00000 0
920 3628 14720 -10040355.09796 1217926 0.00000 0
921 3632 14736 -7878092.27026 959211 0.00000 0
922 3635 14752 -8081887.02475 985008 0.00000 0
923 3639 14768 -8873409.36343 1082164 0.00000 0
924 3643 14784 -8002717.30663 965375 0.00000 0
925 3647 14800 -9416898.87488 1149098 0.00000 0
926 3650 14816 -8291801.83156 1010492 0.00000 0
927 3654 14832 -8906465.35393 1090752 0.00000 0
928 3658 14848 -9024806.38809 1099691 0.00000 0
929 3662 14864 -7150729.95500 870931 0.00000 0
930 3666 14880 -9623742.02968 1172560 0.00000 0
931 3669 14896 -10172968.29295 1243847 0.00000 0
932 3673 14912 -7179439.96832 871859 0.00000 0
933 3677 14928 -8011364.37304 974675 0.00000 0
934 3681 14944 -8794445.85598 1067648 0.00000 0
935 3685 14960 -10037431.87533 1222083 0.00000 0
936 3688 14976 -8268091.19445 1011434 0.00000 0
937 3692 14992 -9743894.45452 1183865 0.00000 0
938 3696 15008 -10154941.36119 1237663 0.00000 0
939 3699 15024 -7148993.81297 872670 0.00000 0
940 3704 15040 -9857563.05533 1194795 0.00000 0
941 3708 15056 -10010538.95312 1207300 0.00000 0
942 3712 15072 -8913515.15905 1085889 0.00000 0
943 3715 15088 -9622591.07217 1173475 0.00000 0
944 3719 15104 -9112411.91954 1102572 0.00000 0
945 3723 15120 -9628783.74826 1177289 0.00000 0
946 3727 15136 -8734182.63052 1061920 0.00000 0
947 3731 15152 -8896358.49300 1083326 0.00000 0
948 3735 15168 -8354860.02854 1016857 0.00000 0
949 3739 15184 -8539909.99274 1034687 0.00000 0
950 3743 15200 -11638955.37370 1414906 0.00000 0
